id,rater_id,amcat_id,tagged_text,content,flow,grammer,emotion1,emotion2,review_flag,review_comment,status,
38,1,10016832437990," To:vinod.pathak@superbazaar.in

Subject:Detail about recent computer systems.

Email Body:<oi>Our modern computer system are fitted with RFID tracking and real cost reporting.</oi>we have developed the technology and software to apply and track up to 1 Million RFID tags.You can track their items in real time using our proprietary ISys software tool.The bulk purchase of computer system more than 10 systems will give you the discount of 12% on original cost of one computer system. The sure warrenty will be given for two years exactly.The cost of one system is thrty-five thousand rupees. <cff>For you to believe in our system we are also giving the demonstration of our system after this you can make your final decision.</cff>

Best of Luck

Rajeev Pathak

IT System

",1,2,4,Panicky,Despaired,0, ,pending for approval,
39,1,10016893196494," To:vinod.pathak@superbazaar.in

Subject:Request for upgradations

Email Body:

Hello Sujoy,

<ocg>It was a pleasure to know that Superbazaar, one of the leading retail sector organization is looking forward to upgrade its inventory managent systems.</ocg>

We at IT System, would like to work on this opportunity along with your comapny to make your systems more efficient.We are the leading IT solutions company serving our customers with innovative approach in sytem designing.

Our organization have delievered the best solutions to the industry at optimal costs in minimal time frame.

About IT Sytems:-

IT System is a leader in the IT Sector. It delivers technology engineering and business consulting to more then 1,000 clients across the world with an employee base of 40,000 and revenue of 1 Billion USD.

<cac>Please forward us the details about the software requirements,technical constraints,project timeline and budget.So that we can send the detailed proposal as soon as possible.</cac>

Looking Forward

With Regards

Rajeev Pathak

CSE

IT System









",2,3,5,Prideful,Elated,0, ,pending for approval,
40,1,10016893396285," To:vinod.pathak@superbazaar.in

Subject:attention towards it system

Email Body:



hello sir

<oi>I m rajeev (cse) from it system </oi>i find out that you wish to replace your old inventory systems by new systems it system is a leader in the it sector. it delivers technology engineering and business consulting to more than 1000 clients across the world.we have developed the technology and software to apply and track up to a million RFID tags. <cff>our company product may be the better for you so a kindly request to you think on this proposal. </cff>",1,2,3,Prideful,Panicky,0, ,pending for approval,
41,1,10016893506877," To: vinod.pathak@superbazaar.in



Subject: Fulfulling your requirements



Dear Sir,



<oi>I am Rajeev Pathak from IT system. IT system is mnc based and provided inventory management system to the different organization over a years.IT system is a bussiness leader in the IT sector. </oi>It delievers technology engineering and bussiness consultancy to more than 1000 clients. Ours annual revenue is 1 Billion USD and has 40000 employees. As you are looking to upgrade your old inventory management system soon, we wish to provide you a best inventory management system.We will replace your inventory management system with RFID tracking and real time cost reporting.



<cac>If you are intersted, then please send information about sotware requriements, technical constraints, project timelines, budget and etc.</cac>



Thank you



Regards

Rajeev Pathak



",2,2,4,Neutral,,0, ,pending for approval,
42,1,10016893663039," To:vinod.pathak@superbazaar.in

Subject:Upgrading of computer systems

Email Body:

Respected Sir,

<op> Our company IT Systems would like to do business with your superbazaar. </op>Our company manager has already talked with your sales manager about the upgrading of old inventory management computer systems. Our company can provide you the best computer systems with RFID tracker as per your requirement. IT system is a leader in the IT sector and we promise to deliver the best service within your time range and at reasonable price.

 If you find our company reliable then you can send us information about your software requirements,technical constraints,budget.Detailed cost and time estimates will be mailed to you after you give us all your information.

 <cff>Please do give us a chance to be a part of your business.Waiting for your reply.
</cff>






Regards,

Rajeev Pathak

CSE, IT systems

 

",2,3,5,Anxious,Prideful,0, ,pending for approval,
43,1,10016933873343," To: vinod.pathak@superbazaar.in

Subject: Upgradation Of Computer Management Systems

Email Body:

Dear Sir,



<oi> My name is Rajeev Pathak, I am a Corporate Sales Executive for IT Systems.</oi> My Manager Mr. Asheesh Malhotra told me that you were interested in Upgrading your old inventory Management Computer Systems, I'll be glad to inform you that my company excels in providing Systems just fit for the purpose of high computational speeds and high capacity of storage data with highreliability and a great customer service support. Recently We won the First Prize for Best Service Providers. We also have a contract with Amazon Web Services for Cloud Storage of Data and I think that would be the best and most appropriate place for any big Market to save data.

<cff> Hope to see you at the office very soon.Thanking you in anticipation.</cff>

Sincerely,

Rajeev Pathak,

Corporate Sales Executive,

IT Systems.",0,0,5,Anxious,Prideful,0, ,pending for approval,
44,1,10017036295879," To:vinod.pathak@superbazaar.in

Subject: COMPANY THAT GIVE BEST INVENTORY MANAGEMENT

Email Body:

hello Mr. sujoy mishra,

<oi>I am rajeev corporate sales executive in IT SYSTEMs.</oi> i hear about your computer upgarade job. my company is the best company for this job. <cac>we can send details cost and time estimates if you are intrested.</cac>

regards

RAjeev

CSE",0,0,0,Prideful,,0, ,pending for approval,
45,1,10017036345521," To:Vinod Pathak<vinod.pathak@superbazaar.in>

Subject:usage of company products 

Email Body:<opc>Today I receivead an email from my manager.He told me that SuperBazzar is looking to upgrade its old inventory management systems soon.</opc>

He think that our company should take up this . We can send detailed cost and estimates if he says he is interested . <cac>Make sure we get informaton about their software requirements,technical constraints,project timelines,budget,etc.</cac>



Thanks

Rajeev Pathak

 ",0,2,4,Anxious,,0, ,pending for approval,
46,1,10017036688415," To:Vinod Pathak<vinod.pathak@superbazaar.in>

Subject:use of my company's product

Email Body:

<opc>Today I received an email from my manager. He told me that Super Bazaar is looking to upgrade its old inventory management computer systems soon.</opc>He think that our company should take this.As we are best company for this job. We can send detailed cost and time estimates,if he says he is interested. <cac>We have to ensure that we get informations about our software requirements,technical constraints ,project timeless,budget etc from them</cac>



Thanks 

Rajeev Pathak

Corporate Sales Executive",0,2,5,Anxious,,0, ,pending for approval,
47,1,10017049209911," To:The Chief Operating Officer



Subject:Inventory Management Computer system 



Email Body:<opc>Our Company Manager circulate a information to me,Super Bazaar Looking to Upgrade its Old inventory management we are hrdly pleased to know that news..</opc>

 i assure you that we are the best company for this job and you also feel great to deal with us our company

 As we Know Super Bazaar(established 1990) is the Pioneer Organized retail in India..We wish to replace your old inventory management systems with RFID tracking and real time cost reporting.
<cac>
 We invite to your company send us their proposals time and cost estimates directly with my email id rajeev.pathak@gmail.com 
</cac>


Thanks



Employee

Rajeev Pathak",1,2,5,Prideful,Elated,0, ,pending for approval,
48,1,10017199787965," To:all-employees@relicon.com

Subject:Joined company as analyst

Email Body:



Hi Farhaan Sir,

<odf>Thanks sir you send me email and you give me chance for job in your company</odf>, and we hear that in the present scenerio your company is prvide better facilities. and you give me chance to join the new project management tool, we are thankful to give me chance for this purpose. so i am thankful to give me chance in your company and i promise that <cth>i never do wrong behaviour in your company and in last i really thankful to you.</cth>









Thanks

Ritu Patel",0,0,1,Panicky,Despaired,0, ,pending for approval,
49,1,10017563982751," To: vinod.pathak@superbazaar.in

Subject: Proposal for replacement of inventory management

Email Body: 

Hello sir,

<opc>I would like to inform you that Mr. Sujoy Mishra, Sales Manager, Super Bazaar, met my company's manager today and discsed about your company's wish to upgrade your old inventory management computer systems.</opc> You would be happy to know that our company, IT SYSTEMS is a leader in the IT sector. We deliver technology engineering and business consulting to more than 1000 clients across the world. You will be surprised to know that our revenue is 1 Billion USD and has a strong workforce of around 40,000 employees working day and night to cater to our client's need.
